Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,149,3,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer1.Panel1.Controls.Add(this.pMainFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,149,3,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer1.Panel1.Controls.Add(this.pMainFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,149,3,P:System.Windows.Forms.SplitContainer.Panel1,,,,,this.splitContainer1.Panel1.Controls.Add(this.pMainFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,149,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.splitContainer1.Panel1.Controls.Add(this.pMainFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,149,3,P:System.Windows.Forms.Control.Controls,,,,,this.splitContainer1.Panel1.Controls.Add(this.pMainFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,149,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.splitContainer1.Panel1.Controls.Add(this.pMainFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,147,3,E:System.Windows.Forms.Control.MouseEnter,,,,,this.pMainFrame.MouseEnter += new EventHandler(PMainFrameMouseEnter);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,146,3,T:System.Windows.Forms.MouseEventHandler,,,,,this.pMainFrame.MouseClick += new System.Windows.Forms.MouseEventHandler(this.PMainFrameMouseClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,146,3,T:System.Windows.Forms.MouseEventHandler,,,,,this.pMainFrame.MouseClick += new System.Windows.Forms.MouseEventHandler(this.PMainFrameMouseClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,146,3,E:System.Windows.Forms.Control.MouseClick,,,,,this.pMainFrame.MouseClick += new System.Windows.Forms.MouseEventHandler(this.PMainFrameMouseClick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,145,3,T:System.Windows.Forms.MouseEventHandler,,,,,this.pMainFrame.MouseWheel += new System.Windows.Forms.MouseEventHandler(this.PMainFrameMouseWheelScroll);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,145,3,T:System.Windows.Forms.MouseEventHandler,,,,,this.pMainFrame.MouseWheel += new System.Windows.Forms.MouseEventHandler(this.PMainFrameMouseWheelScroll);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,145,3,E:System.Windows.Forms.Control.MouseWheel,,,,,this.pMainFrame.MouseWheel += new System.Windows.Forms.MouseEventHandler(this.PMainFrameMouseWheelScroll);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,144,3,T:System.Windows.Forms.PaintEventHandler,,,,,this.pMainFrame.Paint += new System.Windows.Forms.PaintEventHandler(this.pMainFramePaint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,144,3,T:System.Windows.Forms.PaintEventHandler,,,,,this.pMainFrame.Paint += new System.Windows.Forms.PaintEventHandler(this.pMainFramePaint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,144,3,E:System.Windows.Forms.Control.Paint,,,,,this.pMainFrame.Paint += new System.Windows.Forms.PaintEventHandler(this.pMainFramePaint);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,142,3,P:System.Windows.Forms.Panel.TabStop,,,,,this.pMainFrame.TabStop = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,141,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.pMainFrame.TabIndex = 16;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,140,3,P:System.Windows.Forms.Control.Name,,,,,"this.pMainFrame.Name = ""pbMainFrame"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,139,3,T:System.Windows.Forms.DockStyle,,,,,this.pMainFrame.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,139,3,T:System.Windows.Forms.DockStyle,,,,,this.pMainFrame.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,139,3,F:System.Windows.Forms.DockStyle.Fill,,,,,this.pMainFrame.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,139,3,T:System.Windows.Forms.DockStyle,,,,,this.pMainFrame.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,139,3,P:System.Windows.Forms.Control.Dock,,,,,this.pMainFrame.Dock = DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,138,3,P:System.Windows.Forms.Control.Size,,,,,"this.pMainFrame.Size = new System.Drawing.Size(383, 496);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,137,3,P:System.Windows.Forms.Control.Location,,,,,"this.pMainFrame.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,136,3,P:System.Windows.Forms.Control.BackColor,,,,,this.pMainFrame.BackColor = System.Drawing.Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,67,2,M:System.Windows.Forms.Form.#ctor,,,,,"public AnimatedPlot(IDrawGraphic inDrawGraphic, List<PointPairList []> inputPointPairList, string [] plotLabels, string inputTitle, string inputXAxis, string inputYAxis,  		                    float xMin, float yMin, float xMax, float yMax)  		{  			labels = plotLabels;  			myGraphicDrawer = inDrawGraphic;  			LowerLimit = yMin;  			LeftLimit = xMin;  			UpperLimit = yMax;  			RightLimit =xMax;  			sTitle1 = inputTitle;  			sXTitle1 = inputXAxis;  			sYTitle1 = inputYAxis;  			lPointPairList = inputPointPairList;  			FrameCount = lPointPairList.Count;  			  			#region Now work on the plot  			//Make sure there is a point pair list  			if(lPointPairList.Count == 0) return;  			  			//Set the Axis  			DetermineAxisBounds();  			  			Initiate();  			  			//Set up the graph pane  			myPane = zedGraphControl1.GraphPane;  			myPane.Title.Text = sTitle1;  			myPane.XAxis.Title.Text = sXTitle1;  			myPane.YAxis.Title.Text = sYTitle1;  			  			// Fill the background of the chart rect and pane  			myPane.Chart.Fill = new Fill(Color.White);    			// Show the legend  			myPane.Legend.IsVisible = true;  			myPane.Legend.Border.IsVisible = false;  			myPane.Legend.Position = ZedGraph.LegendPos.InsideTopLeft;  			myPane.Legend.Fill.IsVisible = false;    			// turn off the opposite tics so the Y tics don't show up on the Y2 axis  			myPane.YAxis.MajorTic.IsOpposite = false;  			myPane.YAxis.MinorTic.IsOpposite = false;  			myPane.XAxis.MajorTic.IsOpposite = false;  			myPane.XAxis.MinorTic.IsOpposite = false;    			// Hide the axis grid lines  			myPane.YAxis.MajorGrid.IsVisible = false;  			myPane.XAxis.MajorGrid.IsVisible = false;  			myPane.YAxis.MajorTic.IsOutside = false;  			myPane.XAxis.MajorTic.IsOutside = false;  			myPane.YAxis.MinorTic.IsAllTics = false;  			myPane.XAxis.MinorTic.IsAllTics = false;  			#endregion  			  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.cs,30,17,T:System.Drawing.Bitmap,,,,,pMainFrameBitmap
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,437,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,tsMI_Copy
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,436,54,T:System.Windows.Forms.ContextMenuStrip,,,,,contextMenuStrip_Panel1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,435,37,T:System.Windows.Forms.Timer,,,,,timer1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,434,38,T:System.Windows.Forms.Button,,,,,bBackToFirst
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,433,38,T:System.Windows.Forms.Button,,,,,bReverse
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,432,38,T:System.Windows.Forms.Button,,,,,bPlay
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,431,38,T:System.Windows.Forms.Button,,,,,bPause
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,430,38,T:System.Windows.Forms.Button,,,,,bLoop
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,429,38,T:System.Windows.Forms.Button,,,,,bForwardToEnd
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,428,38,T:System.Windows.Forms.Button,,,,,bForwardFrame
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,427,38,T:System.Windows.Forms.Button,,,,,bBackFrame
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,426,37,T:System.Windows.Forms.Label,,,,,label1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,425,40,T:System.Windows.Forms.Button,,,,,bSave
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,424,38,T:System.Windows.Forms.Button,,,,,bOptions
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,423,40,T:System.Windows.Forms.Button,,,,,bPlotAll
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,422,45,T:System.Windows.Forms.NumericUpDown,,,,,nudFPS
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,421,40,T:System.Windows.Forms.Button,,,,,bExport
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,420,37,T:System.Windows.Forms.Label,,,,,lFrameNumber
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,418,46,T:System.Windows.Forms.SplitContainer,,,,,splitContainer1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,417,45,T:System.Windows.Forms.NumericUpDown,,,,,nudSkip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,416,37,T:System.Windows.Forms.Label,,,,,label2
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,415,40,T:System.Windows.Forms.TrackBar,,,,,tbProgress
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,412,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,411,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.contextMenuStrip_Panel1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,411,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.contextMenuStrip_Panel1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,410,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.nudSkip)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,409,12,T:System.Windows.Forms.TrackBar,,,,,((System.ComponentModel.ISupportInitialize)(this.tbProgress)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,408,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,408,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.splitContainer1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,407,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer1.Panel2.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,407,12,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer1.Panel2.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,407,12,P:System.Windows.Forms.SplitContainer.Panel2,,,,,this.splitContainer1.Panel2.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,407,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.splitContainer1.Panel2.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,406,12,T:System.Windows.Forms.SplitContainer,,,,,this.splitContainer1.Panel2.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,406,12,T:System.Windows.Forms.SplitterPanel,,,,,this.splitContainer1.Panel2.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,406,12,P:System.Windows.Forms.SplitContainer.Panel2,,,,,this.splitContainer1.Panel2.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,406,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.splitContainer1.Panel2.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,405,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.nudFPS)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,404,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""Animated Plot"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,403,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""AnimatedPlot"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,402,12,P:System.Windows.Forms.Control.ForeColor,,,,,this.ForeColor = System.Drawing.Color.DimGray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,401,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.bBackToFirst);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,401,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.bBackToFirst);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,401,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.bBackToFirst);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,401,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.bBackToFirst);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,400,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.bReverse);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,400,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.bReverse);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,400,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.bReverse);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,400,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.bReverse);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,399,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.bPlay);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,399,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.bPlay);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,399,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.bPlay);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,399,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.bPlay);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,398,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.bPause);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,398,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.bPause);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,398,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.bPause);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,398,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.bPause);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,397,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.bLoop);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,397,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.bLoop);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,397,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.bLoop);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,397,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.bLoop);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,396,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.bForwardToEnd);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,396,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.bForwardToEnd);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,396,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.bForwardToEnd);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,396,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.bForwardToEnd);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,395,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.bForwardFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,395,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.bForwardFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,395,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.bForwardFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,395,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.bForwardFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,394,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.bBackFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,394,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.bBackFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,394,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.bBackFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,394,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.bBackFrame);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,393,12,T:System.Windows.Forms.Label,,,,,this.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,393,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,393,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,393,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,392,12,T:System.Windows.Forms.NumericUpDown,,,,,this.Controls.Add(this.nudFPS);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,392,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.nudFPS);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,animation\animation\Animation.csproj,File,animation\animation\AnimatedPlot.Designer.cs,392,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.nudFPS);
